episode,reward,loss,epsilon,time
30.0,-71.02213591438948,0.000858062063343823,0.010000000000000014,1495.138313293457
31.0,-84.47380930797725,0.0003701054083649069,0.010000000000000014,1544.6123087406158
32.0,-71.84464279590466,0.0003014280810020864,0.010000000000000012,1595.4886379241943
33.0,-73.0060015261944,0.0010722361039370298,0.010000000000000012,1645.9850118160248
34.0,-70.05872196762,0.0002726209640968591,0.010000000000000012,1696.2116549015045
35.0,-79.10897308269536,0.00028370495419949293,0.010000000000000012,1745.787315607071
36.0,-98.98396348546564,0.00040257174987345934,0.010000000000000012,1796.0809962749481
37.0,-83.96253705404999,0.001086472300812602,0.01000000000000001,1846.3326840400696
38.0,-83.66790801915985,0.0003900330630131066,0.01000000000000001,1896.5448644161224
39.0,-78.34323376982654,0.0008418382494710386,0.01000000000000001,1946.1930108070374
40.0,-74.74348681641605,0.0024607263039797544,0.01000000000000001,1996.9293472766876
41.0,-73.11286850604495,0.00030948795028962195,0.01000000000000001,2047.1220455169678
42.0,-80.17147693437404,0.00040681823156774044,0.01000000000000001,2097.580061197281
43.0,-84.8652547663004,0.0014698049053549767,0.010000000000000009,2147.6961545944214
44.0,-101.11268654650124,0.0006550115067511797,0.010000000000000009,2197.9036722183228
45.0,-83.99781335207952,0.0004638594691641629,0.010000000000000009,2248.2552423477173
46.0,-88.03732884969891,0.0005994800012558699,0.010000000000000009,2298.3557319641113
47.0,-91.69174105272472,0.0004950606380589306,0.010000000000000009,2348.563546180725
48.0,-69.07852708994182,0.0006289443117566407,0.010000000000000009,2399.4905304908752
49.0,-83.64021961336805,0.0005810821894556284,0.010000000000000009,2450.3489377498627
50.0,-95.27622722693299,0.0014988715993240476,0.010000000000000009,2500.7787652015686
51.0,-93.99941494526438,0.0005552701186388731,0.010000000000000009,2551.994920730591
52.0,-90.01509361983771,0.0003614994348026812,0.010000000000000009,2603.0981612205505
53.0,-85.7121012619033,0.0004951661685481668,0.010000000000000007,2654.1205503940582
54.0,-89.92336416593719,0.0017488646553829312,0.010000000000000007,2704.796624183655
55.0,-78.00437429753445,0.0022396862041205168,0.010000000000000007,2754.7645733356476
56.0,-89.70616368374093,0.00222568167373538,0.010000000000000007,2805.4219493865967
57.0,-86.84145535784509,0.0010322979651391506,0.010000000000000007,2856.715878725052
58.0,-72.49383590302075,0.00132894073612988,0.010000000000000007,2908.2355556488037
59.0,-82.2780117946864,0.0002931831404566765,0.010000000000000007,2958.8087742328644
60.0,-81.24777813475971,0.0004683511215262115,0.010000000000000007,3010.0666625499725
61.0,-74.15925452984206,0.0005699592875316739,0.010000000000000007,3061.4583344459534
62.0,-80.40581285991335,0.002987984800711274,0.010000000000000007,3112.511611700058
63.0,-69.81295622597601,0.0007492202566936612,0.010000000000000007,3163.0225310325623
64.0,-73.04272509104958,0.0013274818193167448,0.010000000000000007,3213.4139721393585
65.0,-62.58602918231796,0.004399256315082312,0.010000000000000007,3263.7410073280334
66.0,-74.94244377895355,0.0002672468253877014,0.010000000000000007,3313.774533033371
67.0,-71.32628193620607,0.0008427141583524644,0.010000000000000005,3363.6282019615173
68.0,-82.90994669522978,0.0006573761347681284,0.010000000000000005,3414.37419962883
69.0,-77.51748865987065,0.0018189356196671724,0.010000000000000005,3465.891181230545
70.0,-67.10321931585707,0.0005390386213548481,0.010000000000000005,3516.8227396011353
71.0,-69.94479462148273,0.0005410384619608521,0.010000000000000005,3567.1105847358704
72.0,-70.23237849146193,0.0016094241291284561,0.010000000000000005,3617.3075997829437
73.0,-72.126236582578,0.0015381114790216088,0.010000000000000005,3667.503284215927
74.0,-90.11916846622739,0.0014239887241274118,0.010000000000000005,3717.9155213832855
75.0,-91.6400794191313,0.0005387922865338624,0.010000000000000005,3767.984310388565
76.0,-89.92353241587952,0.0019784560427069664,0.010000000000000005,3818.0218091011047
77.0,-64.39807751186605,0.0003178721817675978,0.010000000000000005,3868.217931032181
78.0,-65.16984053699694,0.0019466545199975371,0.010000000000000005,3918.080301761627
79.0,-68.42521800581474,0.0005442132824100554,0.010000000000000005,3968.584903240204
80.0,-61.57681515745577,0.0023838570341467857,0.010000000000000005,4018.69616150856
81.0,-61.44573551874275,0.00040667245048098266,0.010000000000000005,4069.4614112377167
82.0,-46.72407978765299,0.00036459986586123705,0.010000000000000005,4119.322725772858
83.0,-74.02166360581593,0.0008605628390796483,0.010000000000000005,4169.710878133774
84.0,-66.53117780616655,0.003556222654879093,0.010000000000000005,4220.77153635025
85.0,-58.393960191682986,0.0004235892847646028,0.010000000000000005,4272.503881931305
86.0,-82.13458744823103,0.001735828584060073,0.010000000000000005,4753.83124089241
