episode,reward,loss,epsilon,time
46.0,-51.29667777309342,0.00046777696115896106,0.5316000000000516,1318.4340932369232
47.0,-49.202758840437326,0.00043568701948970556,0.5215000000000527,1346.9110951423645
48.0,-54.306619007491776,0.000676456606015563,0.5114000000000538,1377.1223080158234
49.0,-46.70980737870274,0.0008286427473649383,0.5013000000000549,1405.7879872322083
50.0,-46.42934848578152,0.0015205848030745983,0.49120000000005604,1436.7019803524017
51.0,-45.70698581133712,0.0006080499151721597,0.48110000000005715,1468.7366144657135
52.0,-51.611668277822254,0.0005661597824655473,0.47100000000005826,1501.1423773765564
53.0,-39.67367750964163,0.0012426034081727266,0.4609000000000594,1535.468917608261
54.0,-48.03463515033243,0.0004723490565083921,0.4508000000000605,1567.0166418552399
55.0,-58.26408527434663,0.0004419541801325977,0.4407000000000616,1597.7478711605072
56.0,-47.34656887729239,0.0008687782101333141,0.4306000000000627,1632.1118421554565
57.0,-54.106590514279794,0.0004700705176219344,0.4205000000000638,1664.565592765808
58.0,-34.64185386155082,0.0008534446824342012,0.41040000000006494,1695.9501647949219
59.0,-49.083094844113745,0.0013249877374619246,0.40030000000006605,1729.1956613063812
60.0,-56.4201700401226,0.0004120338708162308,0.39020000000006716,1761.9593880176544
61.0,-48.15765974024379,0.001689163618721068,0.38010000000006827,1792.9922232627869
62.0,-37.35574425048414,0.00048138757119886577,0.3700000000000694,1824.4325666427612
63.0,-50.612190134624946,0.0006051874370314181,0.3599000000000705,1856.731812953949
64.0,-44.57843960421154,0.0019579094368964434,0.3498000000000716,1888.510290145874
65.0,-50.15450935019722,0.00041141427936963737,0.3397000000000727,1919.3496680259705
66.0,-46.61009751450814,0.0012353990459814668,0.32960000000007383,1950.680213689804
67.0,-55.283316185739714,0.0016668883617967367,0.31950000000007495,1982.6611449718475
68.0,-35.62329774319394,0.0010784813202917576,0.30940000000007606,2015.0238189697266
69.0,-32.42300798689855,0.0003952771076001227,0.29930000000007717,2048.210738182068
70.0,-39.123337996661206,0.0005926108569838107,0.2892000000000783,2080.5410413742065
71.0,-34.79593913787816,0.001729099079966545,0.2791000000000794,2112.975426673889
72.0,-52.823633980945914,0.0007144646951928735,0.2690000000000805,2146.160480260849
73.0,-47.71469849603387,0.0005260726902633905,0.2589000000000816,2178.038116455078
74.0,-44.62547395351251,0.000543694943189621,0.24880000000008273,2210.9887249469757
75.0,-34.69065612832687,0.001196086872369051,0.23870000000008385,2243.399314880371
76.0,-41.518236056967176,0.0022104373201727867,0.22860000000008496,2276.633202791214
77.0,-41.810283115985804,0.004010509699583054,0.21850000000008607,2309.8815038204193
78.0,-46.971183113345404,0.002324758330360055,0.20840000000008718,2342.898583650589
79.0,-41.97272390362449,0.0007587533327750862,0.1983000000000883,2375.7352957725525
80.0,-42.18998042364008,0.001203164691105485,0.1882000000000894,2409.7597143650055
81.0,-49.44962516655396,0.0016791995149105787,0.17810000000009052,2442.2448518276215
82.0,-44.05051022709694,0.001524820807389915,0.16800000000009163,2477.4814987182617
83.0,-37.50659859395023,0.0005475457292050123,0.15790000000009274,2511.8074367046356
84.0,-43.74894918750637,0.0005839583463966846,0.14780000000009386,2546.2059094905853
85.0,-41.148192732459485,0.001977045089006424,0.13770000000009497,2580.573427438736
86.0,-34.691645318948936,0.0012353186029940844,0.12760000000009608,2616.508604288101
87.0,-44.361457286915304,0.0013950360007584095,0.11750000000009615,2647.9474754333496
88.0,-42.66433845150582,0.0009114329004660249,0.10740000000009586,2679.5337669849396
89.0,-55.43762634439536,0.0009510371601209044,0.09730000000009557,2709.9614264965057
90.0,-34.897607662585784,0.0006495655979961157,0.08720000000009528,2740.873479127884
91.0,-42.577130779578695,0.0013776554260402918,0.077100000000095,2778.421874523163
92.0,-36.53244386390916,0.0006568076205439866,0.0670000000000947,2818.980876684189
93.0,-46.206274351500085,0.0007052439032122493,0.05690000000009442,2857.456024169922
94.0,-39.185772781788714,0.002277329098433256,0.04680000000009413,2894.3098855018616
95.0,-39.26117795323335,0.0016544244717806578,0.03670000000009384,2928.948783159256
96.0,-32.8563838082275,0.0009649171843193471,0.026600000000093712,2962.549484729767
97.0,-27.682610563520743,0.0009282802930101752,0.016500000000093773,2996.2932229042053
98.0,-38.07098585310817,0.001181942061521113,0.01,3030.307370662689
99.0,-36.806275422091154,0.0021485916804522276,0.01,3065.3995695114136
100.0,-31.877224464002303,0.0007219421677291393,0.01,3099.776629924774
101.0,-40.757797854669654,0.001022429671138525,0.01,3133.838780641556
102.0,-28.453056877617247,0.0011538672260940075,0.01,3167.887708902359
103.0,-42.21063134770244,0.0013152190949767828,0.01,3202.7452092170715
104.0,-32.47554276451821,0.001617770059965551,0.01,3236.5159497261047
105.0,-39.403420167761816,0.005819736048579216,0.01,3270.807690858841
106.0,-32.23029948791861,0.0023368271067738533,0.01,3304.540685892105
107.0,-43.748305892511475,0.0009651317959651351,0.01,3338.7872920036316
108.0,-43.335468401679165,0.000482182833366096,0.01,3372.462785243988
109.0,-34.65863793355726,0.0005576666444540024,0.01,3406.3359265327454
110.0,-20.45714317540491,0.0038995526265352964,0.01,3440.611480951309
111.0,-26.420555666096607,0.0019185575656592846,0.01,3474.3444216251373
112.0,-40.34767808727839,0.0011238481383770704,0.01,3508.202951192856
113.0,-39.52030924235967,0.0006366524612531066,0.01,3542.0174157619476
114.0,-46.52614743468347,0.0010493426816537976,0.01,3576.6035492420197
115.0,-37.1523774459022,0.00047036632895469666,0.01,3610.3409979343414
116.0,-44.06911480888456,0.0014820982469245791,0.01,3644.300503730774
117.0,-42.91402400991503,0.0008322471403516829,0.01,3678.4425616264343
118.0,-34.846494273779314,0.0014296160079538822,0.01,3713.196709871292
119.0,-42.36033010229195,0.0022166306152939796,0.01,3747.144774913788
120.0,-44.80979522143966,0.0028477616142481565,0.01,3780.9941952228546
121.0,-19.01641565066533,0.001415624050423503,0.01,3814.7745308876038
122.0,-47.523081519996865,0.0015102021861821413,0.01,3849.271406650543
123.0,-30.975485626030583,0.0015942237805575132,0.01,3883.213671684265
124.0,-58.12539269762906,0.0007589274900965393,0.01,3917.0180480480194
125.0,-39.67292532575649,0.0006505157798528671,0.01,3950.993727207184
126.0,-18.871696176503654,0.003184907604008913,0.01,3985.448773622513
127.0,-38.931037506468904,0.000956581556238234,0.01,4019.4834616184235
128.0,-35.58325691802148,0.0027693987358361483,0.01,4053.3493432998657
129.0,-43.05262599683168,0.0006208224804140627,0.01,4088.0690965652466
130.0,-42.45282064078134,0.0006960847531445324,0.01,4122.005202770233
131.0,-45.45157808820369,0.0015123228076845407,0.01,4156.100295305252
132.0,-38.500289165861545,0.0023160739801824093,0.01,4189.967930555344
133.0,-32.190584977146266,0.0007749951910227537,0.01,4224.607264518738
134.0,-31.25077575574217,0.001774253905750811,0.01,4258.975524902344
135.0,-29.249433181820265,0.0013481643982231617,0.01,4293.711604595184
136.0,-32.42561125432595,0.0031178686767816544,0.01,4327.771584272385
137.0,-39.771308341999585,0.0009673489257693291,0.01,4362.439525127411
138.0,-35.87129466068366,0.0006477109272964299,0.01,4396.396963834763
139.0,-47.96720729556908,0.000756185210775584,0.01,4430.480851888657
140.0,-40.50888924025245,0.0007936260080896318,0.01,4464.525433063507
141.0,-35.07638691469416,0.00466108787804842,0.01,4499.145707130432
142.0,-30.363792428450033,0.0030641681514680386,0.01,4533.126525402069
143.0,-47.51683956023839,0.0010444172658026218,0.01,4567.358338832855
144.0,-42.92208296184026,0.0009191092103719711,0.01,4602.133151769638
145.0,-47.262732119239324,0.0008964892476797104,0.01,4636.074386358261
146.0,-51.47303894355073,0.0008173435926437378,0.01,4670.220034360886
147.0,-40.11518934563542,0.0012605312513187528,0.01,4704.18864774704
148.0,-32.07335837840651,0.0011486172443255782,0.01,4738.854106664658
149.0,-25.910874488824643,0.000752826570533216,0.01,4772.903347015381
150.0,-34.69235328560904,0.0028335247188806534,0.01,4806.903943777084
151.0,-38.526623295539295,0.0007231768104247749,0.01,4841.413961172104
152.0,-41.06213416033341,0.0020484020933508873,0.01,4876.834567070007
153.0,-34.95856183144964,0.0007015876471996307,0.01,4911.890820503235
154.0,-46.846443722665555,0.0005474704084917903,0.01,4946.8210599422455
155.0,-24.47231816828341,0.0014921959955245256,0.01,4979.119170427322
156.0,-42.48683532385867,0.0008556426037102938,0.01,5010.994212627411
157.0,-25.727934810441504,0.0008410671725869179,0.01,5045.433559656143
158.0,-37.11310005027532,0.0009919648291543126,0.01,5077.710699558258
159.0,-32.35274694093863,0.001157522900030017,0.01,5109.890994310379
160.0,-26.612509560174455,0.0016878178576007485,0.01,5148.465042591095
161.0,-45.812218352534366,0.0027700294740498066,0.01,5186.267194986343
162.0,-40.59868053438013,0.0021018115803599358,0.01,5223.031357526779
163.0,-37.478851875623675,0.00581752322614193,0.01,5260.2762224674225
164.0,-25.65489427240189,0.0005191067466512322,0.01,5296.283980131149
165.0,-33.70721522699253,0.0033589235972613096,0.01,5333.146514177322
166.0,-36.546980293073744,0.002714799251407385,0.01,5370.491267442703
167.0,-23.181706227070627,0.0014547302853316069,0.01,5408.611984491348
168.0,-29.92572079503362,0.000783045485150069,0.01,5446.669604539871
169.0,-34.15671313802987,0.0008611023658886552,0.01,5484.146765470505
170.0,-40.6851164778299,0.0007746003102511168,0.01,5518.134454965591
171.0,-22.253824931651813,0.0005993277300149202,0.01,5552.334543943405
172.0,-38.67224521333059,0.00098142446950078,0.01,5587.229145526886
173.0,-25.246831173248246,0.0006750546745024621,0.01,5620.393282651901
174.0,-46.94636518560187,0.0004949644207954407,0.01,5654.091887712479
175.0,-43.88753036327449,0.0005791375879198313,0.01,5687.976765155792
176.0,-38.12205926999779,0.003478637430816889,0.01,5722.290075778961
177.0,-16.457590358431457,0.0008691762341186404,0.01,5755.6530475616455
178.0,-42.971696715620276,0.0009778939420357347,0.01,5789.71457529068
179.0,-35.98637854064797,0.0010850250255316496,0.01,5823.283607721329
180.0,-30.40661112797931,0.0017548449104651809,0.01,5856.789649248123
181.0,-43.147780348258436,0.0008005847921594977,0.01,5889.875401973724
182.0,-16.99825421455002,0.0010967232519760728,0.01,5923.904122591019
183.0,-29.545223341732402,0.0013315151445567608,0.01,5957.129093885422
184.0,-38.01534145986634,0.004244525916874409,0.01,5990.855135679245
185.0,-40.32760383384548,0.0023711821995675564,0.01,6024.263585329056
186.0,-48.47978844814478,0.005413095001131296,0.01,6057.850679397583
187.0,-34.468722924081426,0.003235970623791218,0.01,6091.516215085983
188.0,-40.63408952128301,0.0004797643341589719,0.01,6124.534910440445
189.0,-27.498699487197445,0.0021954639814794064,0.01,6157.678451061249
190.0,-34.79582532796772,0.000818917469587177,0.01,6191.286280870438
191.0,-26.264634805886615,0.0010728712659329176,0.01,6224.638914346695
192.0,-39.47004398869699,0.001820428529754281,0.01,6257.832638502121
193.0,-42.6057525816067,0.0019593711476773024,0.01,6291.203711748123
194.0,-48.097654444388695,0.0009944078046828508,0.01,6324.4211938381195
195.0,-40.1132844547134,0.0008163138991221786,0.01,6357.445923566818
196.0,-37.3524379353892,0.0016054250299930573,0.01,6390.527178525925
197.0,-27.742391659930735,0.0008170066284947097,0.01,6424.452411651611
198.0,-31.69632597283965,0.0016964368987828493,0.01,6457.439327716827
199.0,-28.27061484304195,0.0005144108436070383,0.01,6490.761556386948
